matricula_funcionario;Nombre Funcionario;Cargo;codigo_tienda;nombre_tienda;codigo_producto;descripcion_producto;Categoria;precio_costo;valor_unitario;cantidad;comision;dt_venta;dt_entrega
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;1;;2/04/19 12:30;2/04/19 13:39
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;1;;14/09/19 10:59;14/09/19 13:41
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;1;;1/11/19 17:16;2/11/19 15:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;1;;2/07/19 14:05;6/07/19 10:16
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;1;;25/12/20 15:55;25/12/20 16:43
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;1;;28/11/19 13:08;5/12/19 17:26
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;1;;22/06/20 12:15;22/06/20 15:42
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;1;;20/03/20 9:09;23/03/20 9:18
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;2;;16/02/19 14:15;22/02/19 15:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;4;;18/04/20 11:28;18/04/20 13:55
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;10/05/19 12:23;10/05/19 15:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;3;;11/02/19 9:33;11/02/19 16:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;2;;23/04/20 12:31;28/04/20 17:20
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;2;;2/07/19 15:40;3/07/19 14:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;29/06/19 16:45;5/07/19 15:47
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;3;;25/10/19 14:29;25/10/19 16:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;3;;16/09/20 12:50;16/09/20 16:11
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10012;Procesador de alimentos;Cocina;110;189,9;3;;24/04/19 16:53;25/04/19 16:41
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;2/09/19 11:28;3/09/19 10:46
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;4;;10/01/19 16:42;11/01/19 16:12
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;3;;20/02/19 9:10;20/02/19 14:45
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;2;;7/05/19 16:35;10/05/19 16:38
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;2;;20/08/19 11:21;20/08/19 17:00
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;2;;8/08/19 9:58;8/08/19 10:56
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;4;;14/09/20 10:13;14/09/20 15:41
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;29/10/19 14:22;31/10/19 10:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;2;;21/10/19 17:24;22/10/19 16:21
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;3;;28/03/19 9:41;29/03/19 9:28
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;3;;2/09/19 11:40;8/09/19 9:58
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;4;;25/02/19 10:37;25/02/19 11:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;4;;9/08/19 14:50;10/08/19 13:16
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;13/03/19 15:00;17/03/19 13:52
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;2;;3/08/20 17:40;4/08/20 15:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;3;;28/04/20 17:58;29/04/20 17:42
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;2;;10/06/20 13:45;10/06/20 16:03
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10012;Procesador de alimentos;Cocina;110;189,9;4;;30/07/20 14:10;31/07/20 12:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;3;;14/11/20 11:07;14/11/20 14:32
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;2;;19/02/19 10:40;19/02/19 13:54
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;9/06/19 14:53;11/06/19 11:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;2;;9/01/20 12:14;9/01/20 16:26
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;3;;14/02/19 10:34;20/02/19 15:07
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;4;;5/12/20 14:51;6/12/20 12:05
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;2;;27/01/19 12:00;31/01/19 14:17
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10012;Procesador de alimentos;Cocina;110;189,9;2;;16/09/19 17:12;16/09/19 17:38
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;3;;27/01/20 14:50;28/01/20 13:52
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;10/07/20 17:04;14/07/20 11:18
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;4;;19/02/20 14:57;20/02/20 10:22
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10012;Procesador de alimentos;Cocina;110;189,9;3;;24/10/19 9:46;24/10/19 13:17
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;4;;4/03/19 17:57;5/03/19 14:25
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;2;;7/12/19 10:52;7/12/19 12:41
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;2;;5/09/19 14:56;6/09/19 9:15
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;3;;10/01/20 15:02;11/01/20 14:21
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;4;;29/08/19 12:11;30/08/19 11:54
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;4;;20/05/20 9:24;20/05/20 16:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;16/07/20 14:53;23/07/20 10:54
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;3;;13/07/19 15:24;16/07/19 11:39
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10012;Procesador de alimentos;Cocina;110;189,9;3;;24/01/19 14:26;25/01/19 10:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;2;;27/12/19 16:26;28/12/19 14:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;2;;31/03/20 14:16;1/04/20 13:47
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;2;;24/02/20 10:45;24/02/20 17:11
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;4;;15/12/20 9:56;22/12/20 10:28
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;2;;28/06/20 12:34;29/06/20 9:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;3;;5/09/20 17:24;6/09/20 13:46
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;2;;6/01/19 16:43;7/01/19 15:43
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;3;;30/05/19 14:20;2/06/19 11:38
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;4;;5/09/19 10:01;5/09/19 11:33
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;3;;31/12/20 10:27;31/12/20 17:37
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;4;;29/08/19 10:44;29/08/19 13:56
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;2;;2/02/19 16:12;7/02/19 15:23
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;16/08/20 14:51;22/08/20 15:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;2;;29/01/20 17:33;30/01/20 16:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;4;;9/12/20 10:57;9/12/20 16:58
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;14/04/20 15:38;15/04/20 9:03
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;4;;30/01/20 17:26;3/02/20 13:49
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;23/08/19 13:49;24/08/19 10:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;12/02/20 11:33;19/02/20 16:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;4;;9/12/20 13:47;10/12/20 10:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;3;;14/08/20 15:23;15/08/20 13:33
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;2;;12/10/20 10:29;12/10/20 14:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;2;;24/04/20 15:39;25/04/20 15:02
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;2;;13/06/19 16:47;20/06/19 12:55
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;4;;27/01/20 10:28;28/01/20 10:18
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;2;;13/07/19 9:48;13/07/19 17:19
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;29/09/20 12:54;2/10/20 12:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;9/07/19 13:58;14/07/19 17:33
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;2;;20/06/20 12:09;20/06/20 12:32
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;3;;23/03/19 13:13;25/03/19 12:48
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;3;;24/07/20 14:03;25/07/20 10:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;3;;29/10/19 9:48;29/10/19 12:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;12/06/19 16:41;17/06/19 11:09
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;3;;22/03/20 11:00;23/03/20 9:12
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;2;;16/06/19 12:25;17/06/19 12:22
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;2;;5/06/19 12:26;5/06/19 14:49
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;3;;8/08/19 9:48;8/08/19 16:08
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;4;;28/01/20 17:39;29/01/20 13:12
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;3;;5/11/20 14:45;5/11/20 16:11
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;3;;7/10/20 11:36;10/10/20 15:24
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;1/02/19 9:39;6/02/19 14:29
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;20/06/20 13:59;26/06/20 10:51
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;2;;17/03/20 16:39;18/03/20 11:13
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;4;;13/01/19 14:48;14/01/19 14:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;2;;5/12/20 16:07;6/12/20 14:36
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;8/08/20 10:56;15/08/20 10:37
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;2;;14/03/19 9:15;14/03/19 13:12
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;3;;15/03/20 15:42;16/03/20 13:59
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;4;;24/12/20 12:19;25/12/20 10:15
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;3;;22/02/19 10:55;22/02/19 14:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;4;;2/04/19 9:15;7/04/19 12:00
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;3;;10/02/19 17:09;11/02/19 16:46
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;3;;13/08/20 13:43;14/08/20 9:54
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;3;;25/07/20 15:38;26/07/20 10:46
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;2;;14/05/19 14:50;14/05/19 16:28
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;4;;3/12/20 17:50;4/12/20 12:00
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;4;;13/07/19 12:23;13/07/19 15:55
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;4;;14/12/20 9:05;16/12/20 16:26
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;3;;24/03/19 15:14;25/03/19 11:47
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;2;;25/03/19 11:46;26/03/19 9:02
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;2;;20/07/19 15:00;20/07/19 16:31
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10007;Batidora;Cocina;49,9;95,9;3;;19/01/20 17:44;19/01/20 17:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;3;;21/07/19 17:47;24/07/19 10:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;2;;22/11/19 12:19;23/11/19 11:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10002;Tablet;Electrónicos;799;1424,91;3;;8/04/20 17:13;9/04/20 12:58
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;2;;3/02/19 16:12;4/02/19 11:36
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;12/06/19 12:18;17/06/19 15:05
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;5/05/19 12:48;6/05/19 12:36
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;3;;2/09/20 9:28;2/09/20 12:56
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;3;;17/12/19 9:58;17/12/19 17:26
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;3;;20/02/19 9:17;26/02/19 13:39
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;2;;8/08/20 15:46;9/08/20 14:48
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;3;;27/02/20 13:47;1/03/20 15:15
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;2;;18/01/20 12:05;22/01/20 10:10
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;3;;5/09/20 12:01;5/09/20 13:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;4;;9/12/19 14:37;12/12/19 15:55
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;3;;27/04/20 17:02;28/04/20 16:10
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;2;;24/02/20 17:49;25/02/20 9:50
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;3;;30/12/20 10:28;31/12/20 9:51
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;3;;26/12/19 17:23;27/12/19 10:28
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;3;;26/03/20 9:38;26/03/20 13:36
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;3;;8/04/20 16:40;9/04/20 10:58
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;3;;4/03/19 17:54;5/03/19 13:14
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;2;;10/04/20 14:00;10/04/20 16:24
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;2;;15/05/20 15:18;16/05/20 13:08
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10019;Sofá;Casa;789,9;1399;3;;13/02/20 17:48;17/02/20 10:35
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10017;Cama Box;Casa;1189,9;1899,5;2;;18/11/19 12:29;24/11/19 16:46
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;23/12/19 17:04;26/12/19 12:01
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;4;;31/10/20 17:05;1/11/20 10:21
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;2;;16/01/19 11:05;16/01/19 13:34
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;6/10/19 12:17;13/10/19 15:10
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;3;;18/06/20 14:33;18/06/20 15:48
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;2;;8/08/20 11:33;8/08/20 14:43
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;4;;30/06/20 16:56;1/07/20 14:55
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;4;;3/08/19 11:33;3/08/19 15:22
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;2;;10/04/19 12:52;10/04/19 16:07
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;2;;4/07/19 16:48;4/07/19 17:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;4;;7/10/19 13:10;8/10/19 11:41
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;2;;14/07/20 15:36;15/07/20 9:29
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;3;;26/05/20 10:59;26/05/20 13:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;3;;27/11/20 10:25;27/11/20 11:58
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;10/12/20 16:20;17/12/20 16:04
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10020;Impresora;Electrónicos;329,9;674,1;4;;28/11/20 17:16;28/11/20 17:59
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;4;;30/08/20 15:08;30/08/20 16:39
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;9/12/20 14:53;15/12/20 16:47
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;3;;24/03/19 15:13;24/03/19 16:13
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10018;Colchón;Casa;109,9;249,9;4;;14/08/19 15:43;14/08/19 15:44
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;4;;18/08/19 15:35;23/08/19 11:23
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10006;Aspiradora de piso;Casa;88,9;189,9;4;;18/04/19 17:09;19/04/19 10:40
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;3;;9/04/19 11:48;10/04/19 9:03
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;4;;26/08/20 9:11;26/08/20 14:57
123456777;Marcos Coelho;Vendedor;CL003;Filial SP;10016;Guarda Ropa;Casa;489,9;999;3;;25/11/19 15:00;2/12/19 16:35
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;25/11/20 13:20;27/11/20 11:32
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10013;Fogón;Electrodomésticos;210,9;404,1;2;;27/11/20 10:40;4/12/20 16:19
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;25/05/20 10:57;29/05/20 13:18
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;7/08/20 14:19;11/08/20 11:26
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;29/03/20 10:56;4/04/20 17:15
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;16/01/20 16:08;23/01/20 12:44
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10005;Notebook;Electrónicos;2299,9;3199;2;;26/11/19 10:51;27/11/19 10:32
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10015;Microondas;Electrodomésticos;189;364,5;4;;8/12/19 9:44;8/12/19 9:52
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;2;;29/01/20 12:01;29/01/20 17:18
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10011;Licuadora;Cocina;59,9;142,4;1;;7/02/20 15:34;7/02/20 16:35
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10008;Cafetera;Cocina;159,9;284,9;3;;18/11/19 14:06;19/11/19 10:00
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10001;Smartphone;Electrónicos;899,9;1676,9;1;;10/07/20 17:35;11/07/20 13:34
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10010;Freidora eléctrica;Cocina;187,9;340;3;;27/09/20 17:25;28/09/20 10:38
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;11/12/19 9:43;17/12/19 11:50
123456888;Rita Sampaio;Vendedor;CL003;Filial SP;10009;Plancha;Casa;27,9;55,9;2;;5/10/19 17:14;6/10/19 9:43
